reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2026-03-14,wk inc covid hosp,-1,2026-03-07,Central,quantile,0.025,24
2026-03-14,wk inc covid hosp,-1,2026-03-07,Central,quantile,0.1,34
2026-03-14,wk inc covid hosp,-1,2026-03-07,Central,quantile,0.25,39
2026-03-14,wk inc covid hosp,-1,2026-03-07,Central,quantile,0.5,46
2026-03-14,wk inc covid hosp,-1,2026-03-07,Central,quantile,0.75,53
2026-03-14,wk inc covid hosp,-1,2026-03-07,Central,quantile,0.9,59
2026-03-14,wk inc covid hosp,-1,2026-03-07,Central,quantile,0.975,66
2026-03-14,wk inc covid hosp,0,2026-03-14,Central,quantile,0.025,16
2026-03-14,wk inc covid hosp,0,2026-03-14,Central,quantile,0.1,26
2026-03-14,wk inc covid hosp,0,2026-03-14,Central,quantile,0.25,35
2026-03-14,wk inc covid hosp,0,2026-03-14,Central,quantile,0.5,42
2026-03-14,wk inc covid hosp,0,2026-03-14,Central,quantile,0.75,50
2026-03-14,wk inc covid hosp,0,2026-03-14,Central,quantile,0.9,59
2026-03-14,wk inc covid hosp,0,2026-03-14,Central,quantile,0.975,68
2026-03-14,wk inc covid hosp,1,2026-03-21,Central,quantile,0.025,11
2026-03-14,wk inc covid hosp,1,2026-03-21,Central,quantile,0.1,25
2026-03-14,wk inc covid hosp,1,2026-03-21,Central,quantile,0.25,33
2026-03-14,wk inc covid hosp,1,2026-03-21,Central,quantile,0.5,40
2026-03-14,wk inc covid hosp,1,2026-03-21,Central,quantile,0.75,47
2026-03-14,wk inc covid hosp,1,2026-03-21,Central,quantile,0.9,54
2026-03-14,wk inc covid hosp,1,2026-03-21,Central,quantile,0.975,66
2026-03-14,wk inc covid hosp,2,2026-03-28,Central,quantile,0.025,2
2026-03-14,wk inc covid hosp,2,2026-03-28,Central,quantile,0.1,26
2026-03-14,wk inc covid hosp,2,2026-03-28,Central,quantile,0.25,36
2026-03-14,wk inc covid hosp,2,2026-03-28,Central,quantile,0.5,43
2026-03-14,wk inc covid hosp,2,2026-03-28,Central,quantile,0.75,50
2026-03-14,wk inc covid hosp,2,2026-03-28,Central,quantile,0.9,58
2026-03-14,wk inc covid hosp,2,2026-03-28,Central,quantile,0.975,69
2026-03-14,wk inc covid hosp,3,2026-04-04,Central,quantile,0.025,0
2026-03-14,wk inc covid hosp,3,2026-04-04,Central,quantile,0.1,20
2026-03-14,wk inc covid hosp,3,2026-04-04,Central,quantile,0.25,30
2026-03-14,wk inc covid hosp,3,2026-04-04,Central,quantile,0.5,38
2026-03-14,wk inc covid hosp,3,2026-04-04,Central,quantile,0.75,44
2026-03-14,wk inc covid hosp,3,2026-04-04,Central,quantile,0.9,53
