reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2026-03-28,wk inc covid hosp,-1,2026-03-21,Central,quantile,0.025,31
2026-03-28,wk inc covid hosp,-1,2026-03-21,Central,quantile,0.1,38
2026-03-28,wk inc covid hosp,-1,2026-03-21,Central,quantile,0.25,44
2026-03-28,wk inc covid hosp,-1,2026-03-21,Central,quantile,0.5,50
2026-03-28,wk inc covid hosp,-1,2026-03-21,Central,quantile,0.75,57
2026-03-28,wk inc covid hosp,-1,2026-03-21,Central,quantile,0.9,62
2026-03-28,wk inc covid hosp,-1,2026-03-21,Central,quantile,0.975,69
2026-03-28,wk inc covid hosp,0,2026-03-28,Central,quantile,0.025,30
2026-03-28,wk inc covid hosp,0,2026-03-28,Central,quantile,0.1,36
2026-03-28,wk inc covid hosp,0,2026-03-28,Central,quantile,0.25,42
2026-03-28,wk inc covid hosp,0,2026-03-28,Central,quantile,0.5,49
2026-03-28,wk inc covid hosp,0,2026-03-28,Central,quantile,0.75,55
2026-03-28,wk inc covid hosp,0,2026-03-28,Central,quantile,0.9,61
2026-03-28,wk inc covid hosp,0,2026-03-28,Central,quantile,0.975,70
2026-03-28,wk inc covid hosp,1,2026-04-04,Central,quantile,0.025,30
2026-03-28,wk inc covid hosp,1,2026-04-04,Central,quantile,0.1,39
2026-03-28,wk inc covid hosp,1,2026-04-04,Central,quantile,0.25,46
2026-03-28,wk inc covid hosp,1,2026-04-04,Central,quantile,0.5,51
2026-03-28,wk inc covid hosp,1,2026-04-04,Central,quantile,0.75,59
2026-03-28,wk inc covid hosp,1,2026-04-04,Central,quantile,0.9,64
2026-03-28,wk inc covid hosp,1,2026-04-04,Central,quantile,0.975,72
2026-03-28,wk inc covid hosp,2,2026-04-11,Central,quantile,0.025,23
2026-03-28,wk inc covid hosp,2,2026-04-11,Central,quantile,0.1,33
2026-03-28,wk inc covid hosp,2,2026-04-11,Central,quantile,0.25,39
2026-03-28,wk inc covid hosp,2,2026-04-11,Central,quantile,0.5,45
2026-03-28,wk inc covid hosp,2,2026-04-11,Central,quantile,0.75,52
2026-03-28,wk inc covid hosp,2,2026-04-11,Central,quantile,0.9,58
2026-03-28,wk inc covid hosp,2,2026-04-11,Central,quantile,0.975,65
2026-03-28,wk inc covid hosp,3,2026-04-18,Central,quantile,0.025,24
2026-03-28,wk inc covid hosp,3,2026-04-18,Central,quantile,0.1,34
2026-03-28,wk inc covid hosp,3,2026-04-18,Central,quantile,0.25,41
2026-03-28,wk inc covid hosp,3,2026-04-18,Central,quantile,0.5,50
2026-03-28,wk inc covid hosp,3,2026-04-18,Central,quantile,0.75,57
2026-03-28,wk inc covid hosp,3,2026-04-18,Central,quantile,0.9,66
2026-03-28,wk inc covid hosp,3,2026-04-18,Central,quantile,0.975,74
2026-03-28,wk inc covid hosp,-1,2026-03-21,East,quantile,0.025,50
2026-03-28,wk inc covid hosp,-1,2026-03-21,East,quantile,0.1,57
2026-03-28,wk inc covid hosp,-1,2026-03-21,East,quantile,0.25,63
2026-03-28,wk inc covid hosp,-1,2026-03-21,East,quantile,0.5,70
2026-03-28,wk inc covid hosp,-1,2026-03-21,East,quantile,0.75,78
2026-03-28,wk inc covid hosp,-1,2026-03-21,East,quantile,0.9,84
2026-03-28,wk inc covid hosp,-1,2026-03-21,East,quantile,0.975,91
2026-03-28,wk inc covid hosp,0,2026-03-28,East,quantile,0.025,44
2026-03-28,wk inc covid hosp,0,2026-03-28,East,quantile,0.1,54
2026-03-28,wk inc covid hosp,0,2026-03-28,East,quantile,0.25,64
2026-03-28,wk inc covid hosp,0,2026-03-28,East,quantile,0.5,71
2026-03-28,wk inc covid hosp,0,2026-03-28,East,quantile,0.75,79
2026-03-28,wk inc covid hosp,0,2026-03-28,East,quantile,0.9,88
2026-03-28,wk inc covid hosp,0,2026-03-28,East,quantile,0.975,97
2026-03-28,wk inc covid hosp,1,2026-04-04,East,quantile,0.025,47
2026-03-28,wk inc covid hosp,1,2026-04-04,East,quantile,0.1,59
2026-03-28,wk inc covid hosp,1,2026-04-04,East,quantile,0.25,69
2026-03-28,wk inc covid hosp,1,2026-04-04,East,quantile,0.5,77
2026-03-28,wk inc covid hosp,1,2026-04-04,East,quantile,0.75,87
