"location","target_end_date","output_type_id","value","reference_date","target","horizon","output_type"
"Central",2026-03-07,"0.025",51,2026-03-07,"wk inc covid hosp",0,"quantile"
"Central",2026-03-07,"0.1",51,2026-03-07,"wk inc covid hosp",0,"quantile"
"Central",2026-03-07,"0.25",51,2026-03-07,"wk inc covid hosp",0,"quantile"
"Central",2026-03-07,"0.5",51,2026-03-07,"wk inc covid hosp",0,"quantile"
"Central",2026-03-07,"0.75",52,2026-03-07,"wk inc covid hosp",0,"quantile"
"Central",2026-03-07,"0.9",52,2026-03-07,"wk inc covid hosp",0,"quantile"
"Central",2026-03-07,"0.975",52,2026-03-07,"wk inc covid hosp",0,"quantile"
"East",2026-03-07,"0.025",83,2026-03-07,"wk inc covid hosp",0,"quantile"
"East",2026-03-07,"0.1",84,2026-03-07,"wk inc covid hosp",0,"quantile"
"East",2026-03-07,"0.25",84,2026-03-07,"wk inc covid hosp",0,"quantile"
"East",2026-03-07,"0.5",84,2026-03-07,"wk inc covid hosp",0,"quantile"
"East",2026-03-07,"0.75",85,2026-03-07,"wk inc covid hosp",0,"quantile"
"East",2026-03-07,"0.9",85,2026-03-07,"wk inc covid hosp",0,"quantile"
"East",2026-03-07,"0.975",85,2026-03-07,"wk inc covid hosp",0,"quantile"
"North East",2026-03-07,"0.025",17,2026-03-07,"wk inc covid hosp",0,"quantile"
"North East",2026-03-07,"0.1",17,2026-03-07,"wk inc covid hosp",0,"quantile"
"North East",2026-03-07,"0.25",17,2026-03-07,"wk inc covid hosp",0,"quantile"
"North East",2026-03-07,"0.5",17,2026-03-07,"wk inc covid hosp",0,"quantile"
"North East",2026-03-07,"0.75",18,2026-03-07,"wk inc covid hosp",0,"quantile"
"North East",2026-03-07,"0.9",18,2026-03-07,"wk inc covid hosp",0,"quantile"
"North East",2026-03-07,"0.975",18,2026-03-07,"wk inc covid hosp",0,"quantile"
"North West",2026-03-07,"0.025",2,2026-03-07,"wk inc covid hosp",0,"quantile"
"North West",2026-03-07,"0.1",2,2026-03-07,"wk inc covid hosp",0,"quantile"
"North West",2026-03-07,"0.25",2,2026-03-07,"wk inc covid hosp",0,"quantile"
"North West",2026-03-07,"0.5",2,2026-03-07,"wk inc covid hosp",0,"quantile"
"North West",2026-03-07,"0.75",3,2026-03-07,"wk inc covid hosp",0,"quantile"
"North West",2026-03-07,"0.9",3,2026-03-07,"wk inc covid hosp",0,"quantile"
"North West",2026-03-07,"0.975",3,2026-03-07,"wk inc covid hosp",0,"quantile"
"Ontario",2026-03-07,"0.025",348,2026-03-07,"wk inc covid hosp",0,"quantile"
"Ontario",2026-03-07,"0.1",348,2026-03-07,"wk inc covid hosp",0,"quantile"
"Ontario",2026-03-07,"0.25",348,2026-03-07,"wk inc covid hosp",0,"quantile"
"Ontario",2026-03-07,"0.5",349,2026-03-07,"wk inc covid hosp",0,"quantile"
"Ontario",2026-03-07,"0.75",349,2026-03-07,"wk inc covid hosp",0,"quantile"
"Ontario",2026-03-07,"0.9",349,2026-03-07,"wk inc covid hosp",0,"quantile"
"Ontario",2026-03-07,"0.975",349,2026-03-07,"wk inc covid hosp",0,"quantile"
"Toronto",2026-03-07,"0.025",75,2026-03-07,"wk inc covid hosp",0,"quantile"
"Toronto",2026-03-07,"0.1",75,2026-03-07,"wk inc covid hosp",0,"quantile"
"Toronto",2026-03-07,"0.25",75,2026-03-07,"wk inc covid hosp",0,"quantile"
"Toronto",2026-03-07,"0.5",75,2026-03-07,"wk inc covid hosp",0,"quantile"
"Toronto",2026-03-07,"0.75",76,2026-03-07,"wk inc covid hosp",0,"quantile"
"Toronto",2026-03-07,"0.9",76,2026-03-07,"wk inc covid hosp",0,"quantile"
"Toronto",2026-03-07,"0.975",76,2026-03-07,"wk inc covid hosp",0,"quantile"
"West",2026-03-07,"0.025",117,2026-03-07,"wk inc covid hosp",0,"quantile"
"West",2026-03-07,"0.1",118,2026-03-07,"wk inc covid hosp",0,"quantile"
"West",2026-03-07,"0.25",118,2026-03-07,"wk inc covid hosp",0,"quantile"
"West",2026-03-07,"0.5",118,2026-03-07,"wk inc covid hosp",0,"quantile"
"West",2026-03-07,"0.75",119,2026-03-07,"wk inc covid hosp",0,"quantile"
"West",2026-03-07,"0.9",119,2026-03-07,"wk inc covid hosp",0,"quantile"
"West",2026-03-07,"0.975",119,2026-03-07,"wk inc covid hosp",0,"quantile"
"Central",2026-03-14,"0.025",0,2026-03-07,"wk inc covid hosp",1,"quantile"
"Central",2026-03-14,"0.1",5,2026-03-07,"wk inc covid hosp",1,"quantile"
"Central",2026-03-14,"0.25",24,2026-03-07,"wk inc covid hosp",1,"quantile"
"Central",2026-03-14,"0.5",34,2026-03-07,"wk inc covid hosp",1,"quantile"
"Central",2026-03-14,"0.75",45,2026-03-07,"wk inc covid hosp",1,"quantile"
"Central",2026-03-14,"0.9",64,2026-03-07,"wk inc covid hosp",1,"quantile"
"Central",2026-03-14,"0.975",106,2026-03-07,"wk inc covid hosp",1,"quantile"
"East",2026-03-14,"0.025",9,2026-03-07,"wk inc covid hosp",1,"quantile"
"East",2026-03-14,"0.1",51,2026-03-07,"wk inc covid hosp",1,"quantile"
"East",2026-03-14,"0.25",70,2026-03-07,"wk inc covid hosp",1,"quantile"
"East",2026-03-14,"0.5",80,2026-03-07,"wk inc covid hosp",1,"quantile"
"East",2026-03-14,"0.75",91,2026-03-07,"wk inc covid hosp",1,"quantile"
"East",2026-03-14,"0.9",110,2026-03-07,"wk inc covid hosp",1,"quantile"
"East",2026-03-14,"0.975",152,2026-03-07,"wk inc covid hosp",1,"quantile"
"North East",2026-03-14,"0.025",0,2026-03-07,"wk inc covid hosp",1,"quantile"
"North East",2026-03-14,"0.1",0,2026-03-07,"wk inc covid hosp",1,"quantile"
"North East",2026-03-14,"0.25",7,2026-03-07,"wk inc covid hosp",1,"quantile"
"North East",2026-03-14,"0.5",18,2026-03-07,"wk inc covid hosp",1,"quantile"
"North East",2026-03-14,"0.75",28,2026-03-07,"wk inc covid hosp",1,"quantile"
"North East",2026-03-14,"0.9",47,2026-03-07,"wk inc covid hosp",1,"quantile"
"North East",2026-03-14,"0.975",89,2026-03-07,"wk inc covid hosp",1,"quantile"
"North West",2026-03-14,"0.025",0,2026-03-07,"wk inc covid hosp",1,"quantile"
"North West",2026-03-14,"0.1",0,2026-03-07,"wk inc covid hosp",1,"quantile"
"North West",2026-03-14,"0.25",0,2026-03-07,"wk inc covid hosp",1,"quantile"
"North West",2026-03-14,"0.5",7,2026-03-07,"wk inc covid hosp",1,"quantile"
"North West",2026-03-14,"0.75",17,2026-03-07,"wk inc covid hosp",1,"quantile"
"North West",2026-03-14,"0.9",37,2026-03-07,"wk inc covid hosp",1,"quantile"
"North West",2026-03-14,"0.975",78,2026-03-07,"wk inc covid hosp",1,"quantile"
"Ontario",2026-03-14,"0.025",242,2026-03-07,"wk inc covid hosp",1,"quantile"
"Ontario",2026-03-14,"0.1",284,2026-03-07,"wk inc covid hosp",1,"quantile"
"Ontario",2026-03-14,"0.25",303,2026-03-07,"wk inc covid hosp",1,"quantile"
"Ontario",2026-03-14,"0.5",313,2026-03-07,"wk inc covid hosp",1,"quantile"
"Ontario",2026-03-14,"0.75",324,2026-03-07,"wk inc covid hosp",1,"quantile"
"Ontario",2026-03-14,"0.9",343,2026-03-07,"wk inc covid hosp",1,"quantile"
"Ontario",2026-03-14,"0.975",385,2026-03-07,"wk inc covid hosp",1,"quantile"
"Toronto",2026-03-14,"0.025",0,2026-03-07,"wk inc covid hosp",1,"quantile"
"Toronto",2026-03-14,"0.1",40,2026-03-07,"wk inc covid hosp",1,"quantile"
"Toronto",2026-03-14,"0.25",60,2026-03-07,"wk inc covid hosp",1,"quantile"
"Toronto",2026-03-14,"0.5",70,2026-03-07,"wk inc covid hosp",1,"quantile"
"Toronto",2026-03-14,"0.75",81,2026-03-07,"wk inc covid hosp",1,"quantile"
"Toronto",2026-03-14,"0.9",100,2026-03-07,"wk inc covid hosp",1,"quantile"
"Toronto",2026-03-14,"0.975",142,2026-03-07,"wk inc covid hosp",1,"quantile"
"West",2026-03-14,"0.025",53,2026-03-07,"wk inc covid hosp",1,"quantile"
"West",2026-03-14,"0.1",95,2026-03-07,"wk inc covid hosp",1,"quantile"
"West",2026-03-14,"0.25",114,2026-03-07,"wk inc covid hosp",1,"quantile"
"West",2026-03-14,"0.5",125,2026-03-07,"wk inc covid hosp",1,"quantile"
"West",2026-03-14,"0.75",135,2026-03-07,"wk inc covid hosp",1,"quantile"
"West",2026-03-14,"0.9",154,2026-03-07,"wk inc covid hosp",1,"quantile"
"West",2026-03-14,"0.975",196,2026-03-07,"wk inc covid hosp",1,"quantile"
"Central",2026-03-21,"0.025",0,2026-03-07,"wk inc covid hosp",2,"quantile"
"Central",2026-03-21,"0.1",0,2026-03-07,"wk inc covid hosp",2,"quantile"
"Central",2026-03-21,"0.25",6,2026-03-07,"wk inc covid hosp",2,"quantile"
"Central",2026-03-21,"0.5",27,2026-03-07,"wk inc covid hosp",2,"quantile"
"Central",2026-03-21,"0.75",48,2026-03-07,"wk inc covid hosp",2,"quantile"
"Central",2026-03-21,"0.9",85,2026-03-07,"wk inc covid hosp",2,"quantile"
"Central",2026-03-21,"0.975",181,2026-03-07,"wk inc covid hosp",2,"quantile"
"East",2026-03-21,"0.025",0,2026-03-07,"wk inc covid hosp",2,"quantile"
"East",2026-03-21,"0.1",21,2026-03-07,"wk inc covid hosp",2,"quantile"
"East",2026-03-21,"0.25",58,2026-03-07,"wk inc covid hosp",2,"quantile"
"East",2026-03-21,"0.5",79,2026-03-07,"wk inc covid hosp",2,"quantile"
"East",2026-03-21,"0.75",100,2026-03-07,"wk inc covid hosp",2,"quantile"
"East",2026-03-21,"0.9",136,2026-03-07,"wk inc covid hosp",2,"quantile"
"East",2026-03-21,"0.975",233,2026-03-07,"wk inc covid hosp",2,"quantile"
"North East",2026-03-21,"0.025",0,2026-03-07,"wk inc covid hosp",2,"quantile"
"North East",2026-03-21,"0.1",0,2026-03-07,"wk inc covid hosp",2,"quantile"
"North East",2026-03-21,"0.25",4,2026-03-07,"wk inc covid hosp",2,"quantile"
"North East",2026-03-21,"0.5",25,2026-03-07,"wk inc covid hosp",2,"quantile"
"North East",2026-03-21,"0.75",46,2026-03-07,"wk inc covid hosp",2,"quantile"
"North East",2026-03-21,"0.9",83,2026-03-07,"wk inc covid hosp",2,"quantile"
"North East",2026-03-21,"0.975",180,2026-03-07,"wk inc covid hosp",2,"quantile"
