"location","target_end_date","output_type_id","value","reference_date","target","horizon","output_type"
"Central",2026-04-04,"0.025",43,2026-04-04,"wk inc covid hosp",0,"quantile"
"Central",2026-04-04,"0.1",43,2026-04-04,"wk inc covid hosp",0,"quantile"
"Central",2026-04-04,"0.25",43,2026-04-04,"wk inc covid hosp",0,"quantile"
"Central",2026-04-04,"0.5",43,2026-04-04,"wk inc covid hosp",0,"quantile"
"Central",2026-04-04,"0.75",43,2026-04-04,"wk inc covid hosp",0,"quantile"
"Central",2026-04-04,"0.9",43,2026-04-04,"wk inc covid hosp",0,"quantile"
"Central",2026-04-04,"0.975",43,2026-04-04,"wk inc covid hosp",0,"quantile"
"East",2026-04-04,"0.025",47,2026-04-04,"wk inc covid hosp",0,"quantile"
"East",2026-04-04,"0.1",47,2026-04-04,"wk inc covid hosp",0,"quantile"
"East",2026-04-04,"0.25",47,2026-04-04,"wk inc covid hosp",0,"quantile"
"East",2026-04-04,"0.5",47,2026-04-04,"wk inc covid hosp",0,"quantile"
"East",2026-04-04,"0.75",47,2026-04-04,"wk inc covid hosp",0,"quantile"
"East",2026-04-04,"0.9",47,2026-04-04,"wk inc covid hosp",0,"quantile"
"East",2026-04-04,"0.975",47,2026-04-04,"wk inc covid hosp",0,"quantile"
"North East",2026-04-04,"0.025",3,2026-04-04,"wk inc covid hosp",0,"quantile"
"North East",2026-04-04,"0.1",3,2026-04-04,"wk inc covid hosp",0,"quantile"
"North East",2026-04-04,"0.25",3,2026-04-04,"wk inc covid hosp",0,"quantile"
"North East",2026-04-04,"0.5",3,2026-04-04,"wk inc covid hosp",0,"quantile"
"North East",2026-04-04,"0.75",3,2026-04-04,"wk inc covid hosp",0,"quantile"
"North East",2026-04-04,"0.9",3,2026-04-04,"wk inc covid hosp",0,"quantile"
"North East",2026-04-04,"0.975",3,2026-04-04,"wk inc covid hosp",0,"quantile"
"North West",2026-04-04,"0.025",1,2026-04-04,"wk inc covid hosp",0,"quantile"
"North West",2026-04-04,"0.1",1,2026-04-04,"wk inc covid hosp",0,"quantile"
"North West",2026-04-04,"0.25",1,2026-04-04,"wk inc covid hosp",0,"quantile"
"North West",2026-04-04,"0.5",1,2026-04-04,"wk inc covid hosp",0,"quantile"
"North West",2026-04-04,"0.75",1,2026-04-04,"wk inc covid hosp",0,"quantile"
"North West",2026-04-04,"0.9",1,2026-04-04,"wk inc covid hosp",0,"quantile"
"North West",2026-04-04,"0.975",1,2026-04-04,"wk inc covid hosp",0,"quantile"
"Ontario",2026-04-04,"0.025",223,2026-04-04,"wk inc covid hosp",0,"quantile"
"Ontario",2026-04-04,"0.1",223,2026-04-04,"wk inc covid hosp",0,"quantile"
"Ontario",2026-04-04,"0.25",223,2026-04-04,"wk inc covid hosp",0,"quantile"
"Ontario",2026-04-04,"0.5",223,2026-04-04,"wk inc covid hosp",0,"quantile"
"Ontario",2026-04-04,"0.75",223,2026-04-04,"wk inc covid hosp",0,"quantile"
"Ontario",2026-04-04,"0.9",223,2026-04-04,"wk inc covid hosp",0,"quantile"
"Ontario",2026-04-04,"0.975",223,2026-04-04,"wk inc covid hosp",0,"quantile"
"Toronto",2026-04-04,"0.025",47,2026-04-04,"wk inc covid hosp",0,"quantile"
"Toronto",2026-04-04,"0.1",47,2026-04-04,"wk inc covid hosp",0,"quantile"
"Toronto",2026-04-04,"0.25",47,2026-04-04,"wk inc covid hosp",0,"quantile"
"Toronto",2026-04-04,"0.5",47,2026-04-04,"wk inc covid hosp",0,"quantile"
"Toronto",2026-04-04,"0.75",47,2026-04-04,"wk inc covid hosp",0,"quantile"
"Toronto",2026-04-04,"0.9",47,2026-04-04,"wk inc covid hosp",0,"quantile"
"Toronto",2026-04-04,"0.975",47,2026-04-04,"wk inc covid hosp",0,"quantile"
"West",2026-04-04,"0.025",80,2026-04-04,"wk inc covid hosp",0,"quantile"
"West",2026-04-04,"0.1",80,2026-04-04,"wk inc covid hosp",0,"quantile"
"West",2026-04-04,"0.25",80,2026-04-04,"wk inc covid hosp",0,"quantile"
"West",2026-04-04,"0.5",80,2026-04-04,"wk inc covid hosp",0,"quantile"
"West",2026-04-04,"0.75",80,2026-04-04,"wk inc covid hosp",0,"quantile"
"West",2026-04-04,"0.9",80,2026-04-04,"wk inc covid hosp",0,"quantile"
"West",2026-04-04,"0.975",80,2026-04-04,"wk inc covid hosp",0,"quantile"
"Central",2026-04-11,"0.025",0,2026-04-04,"wk inc covid hosp",1,"quantile"
"Central",2026-04-11,"0.1",9,2026-04-04,"wk inc covid hosp",1,"quantile"
"Central",2026-04-11,"0.25",34,2026-04-04,"wk inc covid hosp",1,"quantile"
"Central",2026-04-11,"0.5",43,2026-04-04,"wk inc covid hosp",1,"quantile"
"Central",2026-04-11,"0.75",52,2026-04-04,"wk inc covid hosp",1,"quantile"
"Central",2026-04-11,"0.9",77,2026-04-04,"wk inc covid hosp",1,"quantile"
"Central",2026-04-11,"0.975",147,2026-04-04,"wk inc covid hosp",1,"quantile"
"East",2026-04-11,"0.025",0,2026-04-04,"wk inc covid hosp",1,"quantile"
"East",2026-04-11,"0.1",13,2026-04-04,"wk inc covid hosp",1,"quantile"
"East",2026-04-11,"0.25",38,2026-04-04,"wk inc covid hosp",1,"quantile"
